user_id,monthly_electricity_kwh,fuel_type,fuel_consumption_liters,monthly_travel_km,public_transport_ratio,lpg_cylinders_per_month,induction_usage_hours,solar_water_heater,household_size,online_orders_per_month,waste_recycling,monthly_co2_emission_kg
U0212,358,Public,0.0,145.0,0.7009503545742105,1.1042181427155864,10.968698247237532,0,3,14,0,320.4041258479616
U0213,444,Public,0.0,237.0,0.9287789184082526,1.422183137807952,5.6109891418676,1,3,5,0,454.5095729072255
U0214,323,Petrol,67.44688114228578,679.2512189234844,0.3991283422727913,1.1445034287431353,21.56938598898234,0,6,6,1,499.7770471029152
U0215,411,Diesel,55.20567533541814,891.6479650905085,0.263416206268022,1.242727526075145,21.918428793554643,0,2,14,1,515.5120842742964
U0216,379,Diesel,16.65988592747889,274.3197104853936,0.3790752103857883,0.4795481227837325,24.10230414583403,1,3,5,1,375.2696640428121
U0217,264,Public,0.0,217.0,0.743558953865398,1.1811210620638777,18.337088420285355,0,4,1,1,277.51142540576427
U0218,340,Public,0.0,187.0,0.9936943345524428,1.0638424056477165,12.156281682270976,1,1,8,0,320.67933991746315
U0219,302,Diesel,47.487031767364144,502.1376775968942,0.273046888489361,0.6661248483470825,19.2790526501318,1,4,4,0,424.4611429948148
U0220,324,Petrol,19.51744867158268,332.8883819260657,0.3295112360404661,1.1938937079888974,10.430940948224848,1,1,14,1,411.1374549534507
U0221,360,Petrol,52.41858924734297,550.4747046803732,0.3357353969424009,0.4042019149244414,9.936477384038046,0,1,12,0,429.7192594034681
U0222,256,Public,0.0,170.0,0.8267153566552917,0.8150450275469561,23.72642307938313,1,3,4,1,246.23759721802963
U0223,337,Petrol,50.550864787860185,561.7680596157359,0.1016925534994782,1.363062349207878,8.65614473313801,1,4,10,0,427.00385104906616
U0224,140,Public,0.0,130.0,0.8495712398517128,0.8236321318927502,22.316403304447103,1,3,14,1,157.5730769932032
U0225,375,Diesel,56.054057711075096,747.3146848136197,0.3288719547265693,1.335382801231885,9.23988109397316,0,1,5,0,507.2131456624968
U0226,228,Public,0.0,293.0,0.895491928143183,1.212457203945564,11.312546875267,0,4,11,1,242.6161938023831
U0227,429,Public,0.0,256.0,0.9000599981652765,1.30564037280279,20.640306698659344,0,5,11,1,385.0017073694447
U0228,221,Diesel,34.81856049511812,485.4722877470586,0.1617158989019476,0.9840314462533032,16.90263349811363,0,5,10,0,328.639946011604
U0229,307,Petrol,26.03515778761572,306.1329133895465,0.0526073067665511,1.3428425158419106,16.50710806503112,0,2,10,0,347.93676973894475
U0230,343,Public,0.0,273.0,0.8925579876566065,1.0277145862690285,16.361850246757346,1,5,3,1,317.1466811417954
U0231,347,Diesel,56.99190479791756,925.7200219081776,0.1831983036014286,0.8378058222499531,11.058314576663852,1,3,12,0,470.2903102685028
U0232,198,Diesel,69.41253361525729,826.9302697701232,0.2122949421147343,1.11605306862988,17.89182349484687,1,4,5,1,363.1091907419474
U0233,178,Diesel,60.831666342014906,761.6840196856322,0.1104949299900612,1.479818656237693,15.54530361830513,1,4,14,1,392.4721824198073
U0234,294,Diesel,63.40846824376088,993.0888965485694,0.0248812904658811,0.5620333487068674,5.156831815438336,1,4,8,0,446.0490401960258
U0235,173,Public,0.0,253.0,0.8501810713464122,1.1475823660086186,6.5247843594712895,1,6,13,1,211.24982967319733
U0236,342,Petrol,22.55112792447567,234.52794699552027,0.3374598656207295,1.4793117820805275,20.86285747993479,0,3,14,1,357.7033481778854
U0237,189,Public,0.0,213.0,0.9135168417238146,1.479258104971004,16.390795591342073,1,3,4,0,209.78009390475515
U0238,273,Petrol,31.30246338711749,487.8955093266289,0.1580823705239881,1.4481864755976104,24.341053628520697,1,5,9,1,360.2571085044838
U0239,213,Diesel,43.905118747165375,710.0781567118471,0.1995582658143767,0.4133134284537182,5.180769381585844,0,5,11,0,319.5533809852003
U0240,335,Petrol,58.496526373356254,703.746474873617,0.0983229757224612,0.8430408383084771,22.89285595155269,1,5,9,1,417.2252444976687
U0241,367,Diesel,40.763214868757686,564.6681425081622,0.254177458263809,0.4997938724584241,5.65235896683133,0,3,0,1,448.21793477518577
U0242,292,Petrol,49.397864422472566,588.9801874761116,0.0766371782939303,1.4100629953429809,7.036073658990738,1,2,10,1,383.4703124172793
U0243,224,Diesel,50.7729956280345,599.0767562418015,0.1725522595096298,1.191075886639026,16.266492840660934,1,5,2,0,366.78896054058185
U0244,318,Diesel,35.16687963743881,571.2129541140073,0.1905342933204395,0.9472938373607124,9.09360218114568,0,5,7,1,398.5172219425914
U0245,266,Petrol,31.86125430569392,393.8667362632908,0.3517986282912506,0.9060026351388788,6.901060910653856,0,3,7,0,344.9011872144232
U0246,143,Public,0.0,210.0,0.784741727911001,0.8677510039814633,5.751421807978147,1,6,4,0,159.71229465785558
U0247,432,Petrol,53.38769643295325,619.5365627359429,0.0814313510185441,0.4110996673579272,13.749638532164196,1,3,5,1,525.089335177973
U0248,433,Petrol,59.00676799033816,675.7993059771305,0.148376403263106,1.392134216424065,21.133870393894785,1,6,4,0,572.8517498326769
U0249,360,Diesel,11.240282133514269,136.59367517091363,0.2070385205262088,0.6957314166981277,17.568680948379978,1,6,8,1,357.32937677342466
U0250,242,Diesel,40.53343333546336,525.0800732074351,0.3731699450278689,1.3102569518605436,18.944187638192737,0,3,5,1,371.4227747533914
U0251,286,Petrol,13.113717971104652,146.05224484625333,0.0853573391902758,1.131660813662246,8.146525600036565,0,1,14,1,301.60890972659337
U0252,311,Public,0.0,61.0,0.8161711813534287,1.3972294317393792,5.3212372996201225,1,3,3,0,343.6147005472181
U0253,197,Petrol,24.098404299757163,376.8741756312005,0.326851256806234,1.0010733476856322,24.340705505122923,0,3,4,0,268.63843411883926
U0254,132,Petrol,23.6036429397978,402.0816410984924,0.3235159938254154,1.1448676537034412,17.500583721704114,1,2,7,0,215.6563329664804
U0255,432,Diesel,44.30475898862492,738.2343828623294,0.3624348241925042,0.4133724486251255,18.480398381175853,1,4,0,0,465.8849512003218
U0256,402,Public,0.0,98.0,0.7205059600929875,1.262135826732518,10.71516649185412,0,1,2,1,361.9465258713671
U0257,166,Diesel,54.00920478952623,590.2950972206523,0.3123983574459966,1.2637956926676166,17.022053912486566,0,4,12,1,333.88723674197456
U0258,321,Petrol,34.21606014169548,544.1407375669943,0.2818217712109781,0.8650015005833256,11.930483359054364,0,4,6,1,373.7998364110527
U0259,385,Petrol,42.9763761118454,666.9173231927192,0.0575767654288923,1.0548956273844643,8.442212056455553,0,6,3,0,464.1491146797426
U0260,203,Petrol,52.22753865943046,678.2309177132292,0.2254639884115049,0.8957551224328044,18.441120775045068,0,6,8,1,311.8031366307187
U0261,178,Petrol,16.354348264225457,183.8004510557742,0.3778945035132319,1.210188751168272,22.659876496595466,0,3,7,0,247.25219840542604
U0262,403,Diesel,42.51940449338596,744.8214264659404,0.0881934773893216,1.1982985014005136,17.344980416974515,1,6,5,0,524.0735266969215
U0263,402,Public,0.0,156.0,0.9421567956373564,1.3474515883965998,21.345046227336425,0,3,8,0,424.65458618190064
U0264,331,Diesel,13.001114609266732,224.81748851914315,0.0118016220580823,0.7915681357372338,5.316263924659241,1,3,1,0,348.92874401399223
U0265,180,Public,0.0,45.0,0.7243447535608717,1.4466397811944662,21.769836676860496,0,6,14,1,209.6090427763911
U0266,293,Public,0.0,120.0,0.856434707250064,0.4753045912669359,12.422258768602555,1,1,12,1,270.0417111444763
U0267,414,Public,0.0,166.0,0.7105023744420417,1.2661106795056165,13.226789329982878,1,2,10,1,393.0141625618565
U0268,233,Petrol,59.484594240820456,733.9842678941111,0.1775677818025511,0.4241046616525099,11.02092155668626,0,5,10,1,368.4488936851196
U0269,443,Petrol,10.689548397886918,141.85263852178494,0.3696107481702931,0.5230686782040362,15.32848776437222,1,1,9,0,427.6399702516048
U0270,422,Petrol,28.58841251934814,343.0511035590157,0.2060022638838892,0.98910919636764,12.137719503422204,0,2,3,0,475.67306204124327
U0271,356,Public,0.0,65.0,0.8896649793261847,0.8108721945896563,10.429975083637355,1,1,0,0,343.6027574111324
U0272,154,Public,0.0,116.0,0.951372512455541,1.3446407072844195,19.9671170733148,0,1,14,1,163.5771406580329
U0273,404,Diesel,33.08821703326619,460.4229235687472,0.1718434368529453,1.2146887637838075,22.25944797973925,1,5,5,1,480.1781269747013
U0274,328,Public,0.0,151.0,0.8062813981651646,0.5158800329294665,9.447226094963405,0,1,9,1,264.05901127936085
U0275,325,Public,0.0,147.0,0.7658661769689405,1.455849082984801,17.32600971851448,1,5,8,0,350.11669385350285
U0276,449,Public,0.0,170.0,0.9611580898808152,1.0945608133402145,15.650081328319636,1,5,0,1,366.1949142653
U0277,436,Petrol,22.37512683016916,293.89449369907294,0.3582699110475115,0.6247480217388673,15.156101279175582,1,5,0,0,492.7299383232431
U0278,236,Petrol,53.87899118219777,839.3378810601058,0.3010553176287344,0.9115607731307088,22.48341364314052,0,1,2,0,336.7302565743548
U0279,237,Diesel,61.29844117368846,1045.7807692455842,0.186523902456068,0.4832697000407662,12.756521798338625,1,2,2,1,353.7070742334974
U0280,411,Public,0.0,111.0,0.81264067853995,1.2841959997127916,13.669444655112688,0,5,10,0,389.6557258796389
U0281,442,Petrol,14.122820663437658,182.98364775707947,0.1856954078956899,1.1950115274626851,18.13458969443216,0,3,10,1,452.66692174716064
U0282,278,Public,0.0,165.0,0.827821293287829,1.0028355923306642,15.421463810167758,0,6,6,0,274.52803685633427
U0283,328,Diesel,33.19721035803005,507.9130551438092,0.1387850638938233,0.8298306675626008,8.1735774737937,1,3,4,1,396.790043607
U0284,181,Public,0.0,83.0,0.8158635978451092,1.0473554286748876,8.70745558165023,1,5,10,0,201.8112973186375
U0285,341,Petrol,14.618300162852444,227.59595754724813,0.1531195057745551,1.3040140412438954,18.1902153728154,0,1,13,1,370.3806356711272
U0286,341,Diesel,37.78688283025069,462.0451697266453,0.2618836301425196,1.3061441353790353,6.262805858547827,0,5,14,0,435.007569041692
U0287,398,Diesel,54.87031446472431,614.8144565234219,0.0868923545812043,0.9103891446108676,10.280086999189315,0,5,4,1,523.3408490215521
U0288,421,Petrol,63.28709133604215,797.5644899605621,0.3603843582761872,1.495773440848657,21.50831328247896,0,2,7,0,585.5279068754755
U0289,301,Diesel,64.1856236725923,1121.230974601338,0.3205391967495234,1.1416847262071492,5.114371627215785,0,3,2,0,442.0055696116444
U0290,410,Diesel,43.97084147350425,549.7333057748018,0.2617368021970879,0.6552199983396918,5.2876289214417005,1,6,7,0,453.8315071902075
U0291,302,Public,0.0,237.0,0.8244445358166841,0.842568450761066,12.811872151635644,0,4,12,0,295.81915914659123
U0292,180,Public,0.0,168.0,0.9787418560046388,0.7760958059160394,15.5535493244339,0,3,4,0,190.9952886069601
U0293,387,Petrol,66.39590751818935,931.6693733943818,0.3796802772723566,1.3161150920559834,12.248626452316582,1,6,1,1,531.7254235693981
U0294,178,Public,0.0,93.0,0.9430775760098594,0.8552102118528755,9.08333118336486,0,6,5,1,188.0906753955701
U0295,328,Petrol,56.746155183747206,844.2454294602036,0.2798558278488487,1.3219704724875068,21.05621869649001,0,6,5,1,398.3121595625187
U0296,441,Public,0.0,55.0,0.9221694169778528,0.5043992853940809,16.881655611394248,1,4,7,0,377.28465883773214
U0297,328,Public,0.0,264.0,0.7633695494418793,1.3492965144947595,22.721868706264164,1,3,4,1,316.22282854597563
U0298,358,Public,0.0,251.0,0.7383810773535349,0.7822577906676992,13.707872923514712,1,4,0,1,316.26558172284894
U0299,417,Diesel,14.262093342640128,166.6717405487303,0.0917463108150689,0.9160179321523366,10.371243349072852,0,2,3,1,425.9139437277194
U0300,415,Public,0.0,139.0,0.8891742824749277,0.6416774694305405,5.410416294586504,0,2,6,1,367.8306970817432
U0301,244,Diesel,63.89428383719411,1036.0091790873346,0.0305919821997252,1.4854020116509337,10.427319270780211,0,6,1,1,452.6485138679645
U0302,309,Public,0.0,267.0,0.7935069485545124,0.4034549966529343,8.484868032907592,1,1,0,0,290.7442731723654
U0303,432,Petrol,21.44355925545368,273.9736122685758,0.2188950081682572,1.4909501690771745,18.28403426143572,1,2,14,1,470.926493663211
U0304,151,Public,0.0,111.0,0.841260206866953,1.1216605241732744,16.19157708930684,1,6,2,1,162.38534320174628
U0305,368,Petrol,37.23939467198194,599.5384524041853,0.0504008111455977,0.6160611374592192,24.02889651326184,1,5,5,0,406.5850779611798
U0306,214,Petrol,54.49615716710713,666.7783071834347,0.0526614355173033,1.3401737951025172,8.306045722759226,1,3,11,0,406.1429111349504
U0307,365,Diesel,68.19559152071145,993.615480485194,0.0572004490662905,0.8120030677175394,20.95464526696428,1,3,10,0,529.8419995464932
U0308,444,Diesel,23.09245207313033,392.4002049995115,0.099867581096092,0.6895720811698123,5.013067815225991,0,2,1,1,492.20459995856095
U0309,324,Petrol,21.970318895776508,271.3684328655096,0.094833883406936,1.4433532375400144,23.893314643421903,1,3,9,0,391.5168171059958
U0310,121,Public,0.0,42.0,0.930834668224614,0.83765227331917,21.55106104548094,0,5,10,1,141.39143038640944
U0311,268,Public,0.0,172.0,0.9731817151643264,0.9608394105055036,15.025512892514588,1,4,13,1,276.0393007739863
U0312,120,Petrol,30.160423539406523,413.965696949727,0.3093524191128999,1.4064624515857655,8.782782000459692,0,3,13,0,225.0983044841832
U0313,226,Diesel,17.52917780794904,283.6601590411735,0.0947733299626594,1.14513244287776,16.315631096819928,0,6,5,0,302.28754080111094
U0314,346,Diesel,27.626554370463445,285.4373756927328,0.254837880329777,1.0570216623888165,18.06766996957361,0,6,11,1,405.2621329829878
U0315,238,Petrol,64.77586028648139,823.8298808220445,0.1822476625749006,1.1459252140496297,15.860428617335282,0,4,6,1,380.2217977552334
U0316,357,Petrol,30.60320213065865,510.3565748244955,0.3741938054109983,0.6043063792057042,12.450178631069315,0,4,5,1,406.1525710707818
U0317,256,Diesel,30.4855161762579,414.30518967249503,0.3652930721685825,0.6083327596733308,5.100531052196063,0,6,9,1,296.5187244566208
U0318,330,Petrol,13.336331300827638,134.09712727096294,0.0849789108781891,1.1298759533047975,13.223949777650915,0,2,6,0,364.127054350732
U0319,259,Diesel,26.29799087646218,303.08115397386865,0.0738529829389477,0.7763183829499535,13.599152395596434,0,1,3,0,319.3291344388751
U0320,413,Diesel,54.03298784815248,813.623609065377,0.2334420148032399,0.8291322581571732,12.10263295507625,0,3,11,0,562.9594999930518
U0321,210,Diesel,49.42182989404644,849.4175239855012,0.1598075138347739,0.7594741764435551,5.216221672703927,1,3,12,1,324.4696602998196
U0322,316,Petrol,11.946606762831218,182.4215924092118,0.2129167503805817,0.5135915097625533,8.450477538927242,0,3,7,0,304.6195007711218
U0323,339,Petrol,35.87403218749347,458.4755254656914,0.0201398107877412,0.4580417836455629,18.84022511893309,1,6,7,0,359.76560135065193
U0324,301,Diesel,63.75305087155957,1042.4538729168469,0.0633215600422457,0.4569644776060986,16.14621150628617,0,5,0,1,441.8503538369114
U0325,197,Petrol,18.375932041588005,268.505067107159,0.3047534447449775,1.2596562125164006,10.515148088825626,0,3,11,0,259.74174262496325
U0326,336,Public,0.0,227.0,0.8962480462858295,1.08116293525894,11.642195666162491,1,1,13,1,328.4865267208975
U0327,163,Public,0.0,129.0,0.9044059039724046,1.434201510377291,5.93571689943537,0,5,12,0,189.8289338619504
U0328,407,Public,0.0,268.0,0.7864016037772124,1.011960807982787,5.58310372044178,1,6,3,1,371.1246647834041
U0329,403,Diesel,29.06168185282973,515.8273241772356,0.1049371867123782,0.7443551595694616,21.72996981236067,1,4,2,0,414.5605972012513
U0330,405,Petrol,35.70747423092773,566.0338714279584,0.3297886070418196,0.5610798822630978,21.65859431148456,0,6,7,1,416.7627081771293
U0331,227,Petrol,60.65273951716858,841.3847848145954,0.2056381770205039,0.7393151096384325,16.460844012380313,0,3,14,1,355.8440825673995
U0332,416,Diesel,36.43441168073844,402.9367903798554,0.1529009007909833,1.0812777995506029,14.088063089599055,1,2,2,0,494.6850369287866
U0333,195,Diesel,66.31178700838782,759.2345661626814,0.2491013612959364,0.6449436870353935,11.144328340425416,0,6,8,0,359.41773446079907
U0334,144,Diesel,30.43269012879381,500.3045954652056,0.0209565182379444,0.575587391575384,11.712465459558237,0,2,2,0,210.4502558108712
U0335,204,Diesel,23.88851282591789,404.8452246668234,0.3705855191824739,0.8615901210874914,6.012449445381483,1,3,0,0,273.56912642620193
U0336,263,Diesel,12.415480180553926,182.59220451594905,0.1590737657732218,1.4711804546928646,15.883973250074044,1,3,10,1,321.6421096017584
U0337,191,Public,0.0,41.0,0.8231487382181664,0.579670312897963,9.435639563846372,1,1,7,0,168.08987144881942
U0338,270,Diesel,39.55212284285736,535.411402391323,0.1337604715954994,0.8340295468508162,15.59881173860466,0,3,12,0,378.2398547515066
U0339,183,Diesel,54.03432262011216,690.151768879148,0.1630863082660901,0.5381221365009765,8.425899156433408,0,6,3,0,334.78180899527155
U0340,437,Public,0.0,260.0,0.7333411441996037,1.112915537987536,22.50236089116094,1,1,3,1,393.69882197236507
U0341,169,Petrol,31.628470308493235,486.1348580026713,0.1082575767927062,0.4893525982873399,24.851635909755267,0,2,14,1,242.72306731899693
U0342,308,Petrol,36.06168988847306,489.4124999810593,0.247508830816402,1.131901729260795,15.014218516733424,1,6,6,0,418.8668148826405
U0343,226,Diesel,46.19152993688005,655.4025821589337,0.1014336467985476,0.918045064649766,14.844646303648164,0,1,14,1,334.5185161208299
U0344,399,Public,0.0,200.0,0.989146948263542,0.5485881608483368,8.035508197022041,1,3,0,0,364.93877045079057
U0345,424,Diesel,26.55536166283281,428.83325830593975,0.0905089720012744,1.1615897367698556,9.666656452986532,0,5,7,0,474.6420057317471
U0346,361,Petrol,38.71170219517136,674.7788961498132,0.1327886018943382,0.9118706273334348,5.273648295213622,1,1,1,0,403.08631587759487
U0347,158,Petrol,20.47883115377977,253.2710480484205,0.26552978994109,1.46183299599344,6.008335472044184,0,4,4,1,238.87422007044407
U0348,229,Petrol,65.03608399466084,861.9052906597678,0.0573125834810564,1.1861907168522396,10.867068428820197,0,6,14,0,443.8850798153836
U0349,336,Public,0.0,224.0,0.7760906666542114,1.2319676965411754,6.633345517201925,0,5,3,1,324.98366030239936
U0350,325,Diesel,43.3947057101292,552.9287182749262,0.0538305068416431,0.5038607874265291,21.63036666224447,1,4,1,0,382.8642343061501
U0351,402,Diesel,17.093117337465316,170.93537402128192,0.284854818352242,0.7922557935848262,10.089626632365205,0,6,13,1,421.4158180531441
U0352,445,Petrol,69.33013188334988,818.4991817414594,0.1559598985164322,0.9280521150410942,7.760309740401034,1,3,6,1,642.3694999620698
U0353,173,Public,0.0,222.0,0.7960081949687176,0.9241073983633395,11.366081893846946,1,2,12,0,195.9683644501627
U0354,280,Public,0.0,233.0,0.8717928559346754,0.6824178459407338,21.08191339267185,0,3,5,1,268.639128324342
U0355,292,Public,0.0,81.0,0.8476163468147202,1.2761593716960793,9.6508266324171,1,4,7,1,292.6510627454775
U0356,418,Diesel,59.94503100461516,1067.2483974577506,0.1896657185087945,0.4733632695459938,5.961846208240709,1,2,10,0,497.734500857925
U0357,217,Public,0.0,259.0,0.8958848974413527,0.5693114607611955,24.54063353090352,0,3,3,0,216.1690579257221
U0358,436,Petrol,30.23817018804918,530.1541908252631,0.211885586443347,1.2056272912573105,23.48215431822559,1,5,8,1,446.2846408389601
U0359,173,Diesel,55.37522748534606,754.9564640068429,0.1649118911326662,1.4282029070371314,10.017581997814004,1,2,11,1,369.4058091940684
U0360,148,Petrol,49.486133083389525,889.8594032213302,0.1806957903925775,0.7902014124032339,13.014083336689332,0,6,7,1,262.0942508146956
U0361,225,Diesel,33.81687837605757,461.36587261701936,0.1659841744318722,1.2035417252305294,7.707108699465682,0,1,8,0,329.0215999246336
U0362,425,Petrol,33.50454703373669,378.6444857793483,0.2937462705968873,0.629714029044049,6.171306105690677,0,1,6,0,413.8657209907009
U0363,308,Petrol,42.41673359124526,451.06982161036746,0.2263402241252986,1.398820399963829,12.92625250996441,1,4,12,0,405.1934585875976
U0364,379,Public,0.0,68.0,0.8507472630480796,0.6208480722323465,11.300207447534632,1,2,11,0,317.6819181162832
U0365,411,Diesel,17.460750485852223,296.8514229107214,0.3883760998418474,0.5948688755448881,19.441321284075705,1,6,2,1,422.9351700052474
U0366,368,Public,0.0,184.0,0.8025541856494276,1.3612624510731202,5.25814455961984,0,5,0,0,361.6303665267533
U0367,236,Petrol,13.273924496961936,196.39686022315985,0.3609613104442699,0.821536902541977,9.32665555261654,0,1,11,1,264.4604663707473
U0368,329,Petrol,23.0904597755964,403.69109222503033,0.1864465170633956,0.8899251785756594,5.291343095025578,0,3,14,0,368.3209875893138
U0369,343,Petrol,21.090303876821498,220.95671869073936,0.2417437278859084,1.240061496285353,15.468027418440164,0,2,10,0,380.3206997122892
U0370,385,Diesel,33.86760645574589,477.3185160722997,0.19331771398653,0.8210625104433447,21.78293216141505,0,4,14,0,423.4513329648862
U0371,204,Public,0.0,224.0,0.9634100538533372,1.0136610432260804,24.195820408097003,0,1,6,1,232.2809587321627
U0372,120,Petrol,37.093935196334506,648.974083650409,0.3936126057116521,1.276132828262539,20.13516180493857,1,6,8,1,245.18757117697697
U0373,398,Petrol,18.553393301986937,242.25380480213653,0.2218927213129417,0.4844338680776118,5.083748872559157,1,1,11,1,383.8293867969627
U0374,351,Petrol,69.3123992227424,716.095834077701,0.387121095059394,1.004850596200838,24.26318054130133,0,6,12,1,426.6170933379036
U0375,144,Petrol,45.26182109725276,493.3047796098113,0.1327945885730811,1.259795813858572,13.741030436843753,0,1,6,0,276.56827389252857
U0376,335,Public,0.0,180.0,0.7050027440469517,0.6142508474559485,21.20936434430932,0,4,11,1,301.46238047198426
U0377,408,Petrol,13.57703952067954,210.9383768782254,0.0559949506887051,0.8574004248202521,15.97176830109377,1,5,13,0,382.784970686244
U0378,165,Public,0.0,261.0,0.7382710523714112,0.8499936634983639,12.087543659722703,0,3,6,1,185.21956214692145
U0379,277,Diesel,49.354198785903975,572.040457338539,0.1260042028733698,0.6470626840823733,6.383071354370024,0,3,9,0,387.69489420813744
U0380,256,Diesel,40.79050493692216,450.4918244426762,0.1762156639491979,0.7490360251625352,23.239191683992665,0,4,0,0,349.05457813329696
U0381,144,Petrol,24.55469596442951,263.48343872717913,0.1274758415962094,0.5151435675890867,7.571929719211051,1,5,2,0,187.8568744350617
U0382,154,Public,0.0,155.0,0.8731351247163719,1.379724301008027,16.938904468263452,0,3,6,1,181.63145775809008
U0383,135,Public,0.0,265.0,0.9372073305700503,0.8232058341581896,13.719903611411716,1,5,5,0,149.61147673889602
U0384,129,Petrol,34.01877017037964,561.1371983584048,0.005544854365144,1.114316702260285,18.377530620813708,1,1,9,1,222.13591330245467
U0385,391,Public,0.0,290.0,0.869377191680039,1.1293299240954622,18.58133208991275,1,5,3,0,350.47866223173685
U0386,127,Petrol,18.25778406390168,182.7135933791536,0.3612894509378829,0.4270797822253624,9.18911539019022,0,5,11,1,172.66581038551513
U0387,192,Public,0.0,132.0,0.9929683069968712,1.1101628347642527,23.69087761431031,0,6,9,0,212.1867311452978
U0388,395,Diesel,53.75858802863237,784.9014359669757,0.0827271572533585,0.954901535836291,11.243794731382588,0,2,10,1,535.1827639651443
U0389,311,Diesel,41.40443110404832,719.2822130139915,0.3248310444034716,1.3077325083855942,20.901160352122623,1,4,6,0,429.8056683444688
U0390,219,Petrol,39.17041924629298,425.8650646886052,0.0994159283709704,0.7486368839440096,21.17652646983368,0,2,0,0,287.99596898216663
U0391,126,Diesel,51.41937081404374,902.934050579342,0.2730161915068628,0.7647785340186174,15.011586348616625,0,3,9,0,268.12156160632674
U0392,194,Petrol,29.72935707091656,454.81486376276007,0.3007300583826724,1.2931408581016717,23.914994044518604,1,6,10,1,280.0122302153728
U0393,228,Diesel,25.13888416810918,426.9674860537055,0.067543385348158,0.4589982706729139,19.349299812238243,0,3,5,1,280.663561627573
U0394,417,Petrol,40.66681830937003,603.2720730997855,0.1843593352826327,1.311579882199807,21.591254313661,1,4,14,1,479.56449249324976
U0395,235,Diesel,18.51965556112508,230.27219181408583,0.0556987378376438,1.073209382955401,11.126019937750751,1,2,14,0,300.8336247800164
U0396,366,Diesel,27.896347254047363,452.0335929774836,0.1572487192828316,0.5531794778631745,5.2143059539071785,0,1,12,0,390.7845623410444
U0397,198,Public,0.0,221.0,0.8523273514565706,0.5522087541926123,24.65479081820772,0,6,1,1,194.9725972584012
U0398,212,Public,0.0,151.0,0.9020639734394172,0.5510979205655417,10.537399389840246,0,2,3,1,213.9501573029704
U0399,200,Diesel,30.701010395473965,320.452899188951,0.0816968425473715,0.8605646576604526,9.39269857189138,1,1,10,1,289.46232993834406
U0400,276,Petrol,65.72847764127312,883.6724890419289,0.0476562687984192,0.9636321028053172,11.976638149172604,1,3,10,1,433.16456604633913
U0401,403,Diesel,16.481737449494755,195.4914224551385,0.3001043176349262,0.7019573408577862,17.493279485674336,0,2,5,1,442.83654724925566
U0402,198,Petrol,42.09800040456664,433.6759947554001,0.3232271268464091,0.7527969769059534,16.248587482358417,1,6,5,0,282.6392941260325
U0403,187,Petrol,52.38231980859977,668.6412811772649,0.0027929047521392,0.8438290659296996,9.695088434499423,1,3,5,0,293.559197504722
U0404,143,Petrol,13.68550775558996,161.37125101955968,0.1453091185595598,0.8825122502706604,24.549925164177864,0,6,12,0,178.86372428068003
U0405,161,Public,0.0,276.0,0.9981351926134516,0.7460917998287186,18.48035069767935,0,6,7,0,156.30183935966488
U0406,410,Public,0.0,227.0,0.7233569558826308,1.4509930105818745,9.93922333983785,0,5,11,0,403.9545213527496
U0407,173,Diesel,66.087731049567,1141.5741604741188,0.3278499478190579,1.3770104846274345,8.984393716741529,1,4,14,1,417.5442507134575
U0408,121,Public,0.0,179.0,0.9218407699716182,1.1100877920515746,8.115465211603404,0,5,9,0,136.95711647834992
U0409,164,Public,0.0,73.0,0.9908847816713012,1.2081794272915285,18.991930660470565,0,3,8,1,197.60492065301008
U0410,206,Petrol,56.07819868370989,842.7729588483209,0.2533052806437642,0.8953107322146785,15.62218992675055,1,3,9,1,336.59029433958455
U0411,201,Petrol,50.28436435862421,875.4742268271604,0.2476672176972233,1.3072876427778135,18.776210071799746,0,5,13,0,344.0382821163884
U0412,289,Petrol,41.56495110504417,668.1352595932221,0.2850662475946178,0.612476009249276,14.426165491482424,1,2,1,1,357.60528365607377
U0413,233,Petrol,11.520916255836308,178.80894187008863,0.1264405246187882,0.4613149389461859,17.19625523096234,0,3,4,0,230.83546989736865
U0414,348,Petrol,58.73957081482369,748.5014173584018,0.0445950751355127,1.0274504405440057,16.631284088759774,1,2,10,1,458.3933811340888
U0415,302,Public,0.0,71.0,0.7498688086154975,1.4081380662270655,11.55676397700068,0,1,13,1,313.08319264684275
U0416,166,Public,0.0,276.0,0.9231715561906456,1.411128834159098,13.475402398618469,0,2,13,1,194.50237307107705
U0417,300,Public,0.0,105.0,0.9435420155052658,0.776033946108984,13.6738866264076,0,2,2,1,285.2096606708643
U0418,165,Petrol,33.70320027140776,350.853943763788,0.1607505084946958,1.141131852762499,14.007007715615856,1,5,6,1,278.6049575585038
U0419,267,Diesel,22.24386331279604,274.3844910700653,0.2994434834327329,0.9308613592276728,9.320628807861445,0,4,3,1,316.5539065584268
U0420,405,Diesel,47.09744792528728,727.4379324703195,0.2666926119430359,0.9620678173495684,13.57528582229367,1,2,9,1,512.7134748262231
U0421,198,Petrol,54.290096232210615,915.0984066883626,0.375485854149614,0.9415985338715884,19.01731398250857,1,4,13,0,348.0826211287474
U0422,253,Public,0.0,209.0,0.9447236141878362,1.057043616163783,12.872710405548842,1,3,5,0,235.384210553338
U0423,172,Diesel,20.90905917024033,281.0757205750279,0.0661999098654622,1.1772645418936396,15.706955361233137,1,3,12,0,267.4727409856021
